Sentence #,Word,POS,Tag
Sentence: 8089,U.S.,NNP,B-org
Sentence: 8090,He,PRP,O
Sentence: 8091,Swedish,JJ,B-gpe
Sentence: 8092,A,DT,O
Sentence: 8093,The,DT,O
Sentence: 8094,International,NNP,B-org
Sentence: 8095,A,DT,O
Sentence: 8096,Meanwhile,RB,O
Sentence: 8097,The,DT,O
Sentence: 8098,The,DT,O
Sentence: 8099,An,DT,O
Sentence: 8100,The,DT,O
Sentence: 8101,He,PRP,O
Sentence: 8102,The,DT,O
Sentence: 8103,These,DT,O
Sentence: 8104,Forensics,NNS,O
Sentence: 8105,A,DT,O
Sentence: 8106,One,CD,O
Sentence: 8107,The,DT,O
Sentence: 8108,One,CD,O
Sentence: 8109,Wednesday,NNP,B-tim
Sentence: 8110,The,DT,O
Sentence: 8111,Authorities,NNS,O
Sentence: 8112,However,RB,O
Sentence: 8113,British,JJ,B-gpe
Sentence: 8114,Prosecutors,NNS,O
Sentence: 8115,The,DT,O
Sentence: 8116,Police,NNS,O
Sentence: 8117,Iraqi,JJ,B-gpe
Sentence: 8118,Three,CD,O
Sentence: 8119,America,NNP,B-gpe
Sentence: 8120,Now,RB,O
Sentence: 8121,Its,PRP$,O
Sentence: 8122,VOA,NNP,B-org
Sentence: 8123,Police,NNS,O
Sentence: 8124,Officials,NNS,O
Sentence: 8125,The,DT,O
Sentence: 8126,The,DT,O
Sentence: 8127,The,DT,O
Sentence: 8128,Mexico,NNP,B-geo
Sentence: 8129,Kenya,NNP,B-org
Sentence: 8130,Vice,NNP,O
Sentence: 8131,The,DT,O
Sentence: 8132,Earlier,RBR,O
Sentence: 8133,It,PRP,O
Sentence: 8134,More,JJR,O
Sentence: 8135,The,DT,O
Sentence: 8136,Former,JJ,O
Sentence: 8137,The,DT,O
Sentence: 8138,The,DT,O
Sentence: 8139,It,PRP,O
Sentence: 8140,Burma,NNP,B-geo
Sentence: 8141,The,DT,O
Sentence: 8142,Since,IN,B-tim
Sentence: 8143,Meanwhile,RB,O
Sentence: 8144,Rebel,NNP,O
Sentence: 8145,The,DT,O
Sentence: 8146,Military,JJ,O
Sentence: 8147,They,PRP,O
Sentence: 8148,There,EX,O
Sentence: 8149,U.S.,NNP,B-org
Sentence: 8150,In,IN,O
Sentence: 8151,European,NNP,B-org
Sentence: 8152,Meanwhile,RB,O
Sentence: 8153,The,DT,O
Sentence: 8154,The,DT,O
Sentence: 8155,Researchers,NNS,O
Sentence: 8156,Scientists,NNS,O
Sentence: 8157,The,DT,O
Sentence: 8158,NASA,NNP,B-org
Sentence: 8159,The,DT,O
Sentence: 8160,The,DT,O
Sentence: 8161,A,DT,O
Sentence: 8162,Lawyer,NNP,O
Sentence: 8163,In,IN,O
Sentence: 8164,Critics,NNS,O
Sentence: 8165,The,DT,O
Sentence: 8166,Ugandan,JJ,B-gpe
Sentence: 8167,In,IN,O
Sentence: 8168,The,DT,O
Sentence: 8169,LRA,NNP,B-org
Sentence: 8170,Ugandan,JJ,B-gpe
Sentence: 8171,Some,DT,O
Sentence: 8172,The,DT,O
Sentence: 8173,Palestinian,JJ,B-gpe
Sentence: 8174,Ismail,NNP,B-per
Sentence: 8175,The,DT,O
Sentence: 8176,Mr.,NNP,B-per
Sentence: 8177,He,PRP,O
Sentence: 8178,The,DT,O
Sentence: 8179,The,DT,O
Sentence: 8180,Officials,NNS,O
Sentence: 8181,Despite,IN,O
Sentence: 8182,Also,RB,O
Sentence: 8183,Officials,NNS,O
Sentence: 8184,A,DT,O
Sentence: 8185,Wednesday,NNP,B-tim
Sentence: 8186,U.S.,NNP,B-geo
Sentence: 8187,The,DT,O
Sentence: 8188,In,IN,O
Sentence: 8189,On,IN,O
Sentence: 8190,A,DT,O
Sentence: 8191,Civil,JJ,B-org
Sentence: 8192,The,DT,O
Sentence: 8193,Iraqi,JJ,B-gpe
Sentence: 8194,The,DT,O
Sentence: 8195,The,DT,O
Sentence: 8196,Leatherback,NN,O
Sentence: 8197,The,DT,O
Sentence: 8198,Scientists,NNS,O
Sentence: 8199,But,CC,O
Sentence: 8200,Recently,RB,O
Sentence: 8201,Paul,NNP,B-per
Sentence: 8202,The,DT,O
Sentence: 8203,Assistant,NNP,O
Sentence: 8204,However,RB,O
Sentence: 8205,Japan,NNP,B-geo
Sentence: 8206,The,DT,O
Sentence: 8207,North,NNP,B-geo
Sentence: 8208,Washington,NNP,B-geo
Sentence: 8209,Suspected,VBN,O
Sentence: 8210,Military,JJ,O
Sentence: 8211,Local,JJ,O
Sentence: 8212,They,PRP,O
Sentence: 8213,Ten,CD,O
Sentence: 8214,A,DT,O
Sentence: 8215,At,IN,O
Sentence: 8216,Authorities,NNS,O
Sentence: 8217,They,PRP,O
Sentence: 8218,Three,CD,O
Sentence: 8219,Democratic,JJ,B-org
Sentence: 8220,He,PRP,O
Sentence: 8221,The,DT,O
Sentence: 8222,Opposition,NN,O
Sentence: 8223,Venezuelan,JJ,B-gpe
Sentence: 8224,Electoral,NNP,O
Sentence: 8225,Indonesia,NNP,B-geo
Sentence: 8226,An,DT,O
Sentence: 8227,The,DT,O
Sentence: 8228,Officials,NNS,O
Sentence: 8229,He,PRP,O
Sentence: 8230,The,DT,O
Sentence: 8231,In,IN,O
Sentence: 8232,The,DT,O
Sentence: 8233,Another,DT,O
Sentence: 8234,Meanwhile,RB,O
Sentence: 8235,A,DT,O
Sentence: 8236,The,DT,O
Sentence: 8237,In,IN,O
Sentence: 8238,It,PRP,O
Sentence: 8239,A,DT,O
Sentence: 8240,The,DT,O
Sentence: 8241,Israel,NNP,B-geo
Sentence: 8242,The,DT,O
Sentence: 8243,That,DT,O
Sentence: 8244,There,EX,O
Sentence: 8245,Israel,NNP,B-geo
Sentence: 8246,Meanwhile,RB,O
Sentence: 8247,Palestinians,NNS,B-gpe
Sentence: 8248,The,DT,O
Sentence: 8249,U.N.,NNP,B-geo
Sentence: 8250,The,DT,O
Sentence: 8251,Other,JJ,O
Sentence: 8252,Somalia,NNP,B-geo
Sentence: 8253,A,DT,O
Sentence: 8254,A,DT,O
Sentence: 8255,The,DT,O
Sentence: 8256,The,DT,O
Sentence: 8257,Many,JJ,O
Sentence: 8258,The,DT,O
Sentence: 8259,U.S.,NNP,B-geo
Sentence: 8260,Syria,NNP,B-geo
Sentence: 8261,The,DT,O
Sentence: 8262,Turkish,JJ,B-gpe
Sentence: 8263,The,DT,O
Sentence: 8264,The,DT,O
Sentence: 8265,Turkey,NNP,B-org
Sentence: 8266,Earlier,RBR,O
Sentence: 8267,Turkish,JJ,B-gpe
Sentence: 8268,The,DT,O
Sentence: 8269,The,DT,O
Sentence: 8270,The,DT,O
Sentence: 8271,A,DT,O
Sentence: 8272,Nepalese,JJ,B-gpe
Sentence: 8273,It,PRP,O
Sentence: 8274,The,DT,O
Sentence: 8275,Nepal,NNP,B-gpe
Sentence: 8276,Violence,NN,O
Sentence: 8277,China,NNP,B-geo
Sentence: 8278,Arab,JJ,B-gpe
Sentence: 8279,Chinese,JJ,B-gpe
Sentence: 8280,China,NNP,B-geo
Sentence: 8281,Last,JJ,O
Sentence: 8282,A,DT,O
Sentence: 8283,The,DT,O
Sentence: 8284,Turkey,NNP,B-geo
Sentence: 8285,Turkey,NNP,B-geo
Sentence: 8286,Israel,NNP,B-geo
Sentence: 8287,The,DT,O
Sentence: 8288,Cuban,JJ,B-gpe
Sentence: 8289,In,IN,O
Sentence: 8290,Mr.,NNP,B-per
Sentence: 8291,Carriles,NNP,B-per
Sentence: 8292,Seventy-three,CD,O
Sentence: 8293,The,DT,O
Sentence: 8294,The,DT,O
Sentence: 8295,France,NNP,B-geo
Sentence: 8296,France,NNP,B-geo
Sentence: 8297,A,DT,O
Sentence: 8298,The,DT,O
Sentence: 8299,France,NNP,B-geo
Sentence: 8300,But,CC,O
Sentence: 8301,Iran,NNP,B-geo
Sentence: 8302,Tehran,NNP,B-org
Sentence: 8303,The,DT,O
Sentence: 8304,The,DT,O
Sentence: 8305,Brazilian,JJ,B-gpe
Sentence: 8306,But,CC,O
Sentence: 8307,The,DT,O
Sentence: 8308,Hamas,NNP,B-org
Sentence: 8309,Iraqis,NNS,B-gpe
Sentence: 8310,In,IN,O
Sentence: 8311,The,DT,O
Sentence: 8312,Its,PRP$,O
Sentence: 8313,Insurgents,NNS,O
Sentence: 8314,No,DT,O
Sentence: 8315,North,NNP,B-geo
Sentence: 8316,And,CC,O
Sentence: 8317,Leftist,JJ,O
Sentence: 8318,During,IN,O
Sentence: 8319,Indigenous,JJ,O
Sentence: 8320,The,DT,O
Sentence: 8321,A,DT,O
Sentence: 8322,The,DT,O
Sentence: 8323,The,DT,O
Sentence: 8324,The,DT,O
Sentence: 8325,Since,IN,O
Sentence: 8326,The,DT,O
Sentence: 8327,French,JJ,B-gpe
Sentence: 8328,The,DT,O
Sentence: 8329,France,NNP,B-geo
Sentence: 8330,The,DT,O
Sentence: 8331,The,DT,O
Sentence: 8332,Thursday,NNP,B-tim
Sentence: 8333,The,DT,O
Sentence: 8334,It,PRP,O
Sentence: 8335,The,DT,O
Sentence: 8336,Many,JJ,O
Sentence: 8337,And,CC,O
Sentence: 8338,But,CC,O
Sentence: 8339,Experts,NNS,O
Sentence: 8340,VOA,NNP,B-org
Sentence: 8341,Before,IN,O
Sentence: 8342,In,IN,O
Sentence: 8343,It,PRP,O
Sentence: 8344,In,IN,O
Sentence: 8345,Stephanie,NNP,B-per
Sentence: 8346,Two,CD,O
Sentence: 8347,Authorities,NNS,O
Sentence: 8348,The,DT,O
Sentence: 8349,A,DT,O
Sentence: 8350,Israel,NNP,B-geo
Sentence: 8351,Israel,NNP,B-geo
Sentence: 8352,President,NNP,B-per
Sentence: 8353,Brussels,NNP,B-org
Sentence: 8354,Belgian,JJ,B-gpe
Sentence: 8355,Mr.,NNP,B-per
Sentence: 8356,While,IN,O
Sentence: 8357,He,PRP,O
Sentence: 8358,President,NNP,B-per
Sentence: 8359,Botswana,NNP,B-geo
Sentence: 8360,Through,IN,O
Sentence: 8361,Two,CD,O
Sentence: 8362,Diamond,NNP,O
Sentence: 8363,Botswana,NNP,B-geo
Sentence: 8364,Tourism,NNP,O
Sentence: 8365,Although,IN,O
Sentence: 8366,The,DT,O
Sentence: 8367,An,DT,O
Sentence: 8368,Kyrgyzstan,NNP,B-gpe
Sentence: 8369,Cotton,NN,O
Sentence: 8370,Industrial,JJ,O
Sentence: 8371,The,DT,O
Sentence: 8372,Following,VBG,O
Sentence: 8373,Kyrgyzstan,NNP,B-gpe
Sentence: 8374,Much,NN,O
Sentence: 8375,Drops,NNS,O
Sentence: 8376,In,IN,O
Sentence: 8377,Bishkek,NNP,B-per
Sentence: 8378,The,DT,O
Sentence: 8379,GDP,NN,B-art
Sentence: 8380,The,DT,O
Sentence: 8381,Shrinking,VBG,O
Sentence: 8382,The,DT,O
Sentence: 8383,Progress,NN,O
Sentence: 8384,This,DT,O
Sentence: 8385,The,DT,O
Sentence: 8386,Although,IN,O
Sentence: 8387,About,IN,O
Sentence: 8388,The,DT,O
Sentence: 8389,Cape,NNP,B-geo
Sentence: 8390,Despite,IN,O
Sentence: 8391,Continued,JJ,O
Sentence: 8392,Future,JJ,O
Sentence: 8393,Cape,NNP,B-geo
Sentence: 8394,The,DT,O
Sentence: 8395,Grytviken,NNP,B-geo
Sentence: 8396,Famed,NNP,B-per
Sentence: 8397,He,PRP,O
Sentence: 8398,He,PRP,O
Sentence: 8399,Today,NN,B-tim
Sentence: 8400,Recognizing,VBG,O
Sentence: 8401,A,DT,O
Sentence: 8402,He,PRP,O
Sentence: 8403,They,PRP,O
Sentence: 8404,A,DT,O
Sentence: 8405,The,DT,O
Sentence: 8406,The,DT,O
Sentence: 8407,A,DT,O
Sentence: 8408,When,WRB,O
Sentence: 8409,"""",``,O
Sentence: 8410,A,DT,O
Sentence: 8411,As,IN,O
Sentence: 8412,The,DT,O
Sentence: 8413,Ghost,NNP,O
Sentence: 8414,The,DT,O
Sentence: 8415,Attorney,NNP,O
Sentence: 8416,But,CC,O
Sentence: 8417,Groups,NNS,O
Sentence: 8418,Sunday,NNP,B-tim
Sentence: 8419,The,DT,O
Sentence: 8420,Christians,NNS,O
Sentence: 8421,Many,JJ,O
Sentence: 8422,Christians,NNS,O
Sentence: 8423,Pope,NNP,O
Sentence: 8424,He,PRP,O
Sentence: 8425,President,NNP,B-per
Sentence: 8426,Orthodox,NNP,B-geo
Sentence: 8427,Delegates,NNS,O
Sentence: 8428,On,IN,O
Sentence: 8429,Afghan,JJ,B-gpe
Sentence: 8430,He,PRP,O
Sentence: 8431,Donor,NNP,O
Sentence: 8432,Military,JJ,O
Sentence: 8433,The,DT,O
Sentence: 8434,The,DT,O
Sentence: 8435,But,CC,O
Sentence: 8436,The,DT,O
Sentence: 8437,More,JJR,O
Sentence: 8438,Afghan,JJ,B-gpe
Sentence: 8439,Authorities,NNS,O
Sentence: 8440,No,DT,O
Sentence: 8441,The,DT,O
Sentence: 8442,On,IN,O
Sentence: 8443,Officials,NNS,O
Sentence: 8444,And,CC,O
Sentence: 8445,He,PRP,O
Sentence: 8446,U.N.,NNP,B-org
Sentence: 8447,Mr.,NNP,B-per
Sentence: 8448,The,DT,O
Sentence: 8449,Wednesday,NNP,B-tim
Sentence: 8450,Tuesday,NNP,B-tim
Sentence: 8451,The,DT,O
Sentence: 8452,It,PRP,O
Sentence: 8453,Iraqi,JJ,B-gpe
Sentence: 8454,Police,NNS,O
Sentence: 8455,Their,PRP$,O
Sentence: 8456,Following,VBG,O
Sentence: 8457,Violence,NN,O
Sentence: 8458,Also,RB,O
Sentence: 8459,Meanwhile,RB,O
Sentence: 8460,The,DT,O
Sentence: 8461,In,IN,O
Sentence: 8462,It,PRP,O
Sentence: 8463,Leaders,NNS,O
Sentence: 8464,German,JJ,B-gpe
Sentence: 8465,Afghan,JJ,B-gpe
Sentence: 8466,The,DT,O
Sentence: 8467,As,IN,O
Sentence: 8468,Iran,NNP,B-geo
Sentence: 8469,Without,IN,O
Sentence: 8470,In,IN,O
Sentence: 8471,He,PRP,O
Sentence: 8472,A,DT,O
Sentence: 8473,His,PRP$,O
Sentence: 8474,President,NNP,B-per
Sentence: 8475,Medical,JJ,O
Sentence: 8476,Thousands,NNS,O
Sentence: 8477,In,IN,O
Sentence: 8478,The,DT,O
Sentence: 8479,It,PRP,O
Sentence: 8480,The,DT,O
Sentence: 8481,Critics,NNS,O
Sentence: 8482,U.S,NNP,B-eve
Sentence: 8483,Clijsters,NNP,B-per
Sentence: 8484,Sunday,NNP,B-tim
Sentence: 8485,Clijsters,NNP,B-per
Sentence: 8486,She,PRP,O
Sentence: 8487,The,DT,B-org
Sentence: 8488,Khartoum,NNP,B-per
Sentence: 8489,Ten,CD,O
Sentence: 8490,The,DT,O
Sentence: 8491,The,DT,O
Sentence: 8492,Chad,NNP,B-geo
Sentence: 8493,Sudan,NNP,B-gpe
Sentence: 8494,Tensions,NNS,O
Sentence: 8495,After,IN,O
Sentence: 8496,Britain,NNP,B-geo
Sentence: 8497,The,DT,O
Sentence: 8498,From,IN,O
Sentence: 8499,The,DT,O
Sentence: 8500,A,DT,O
Sentence: 8501,In,IN,O
Sentence: 8502,Mr.,NNP,B-per
Sentence: 8503,The,DT,O
Sentence: 8504,He,PRP,O
Sentence: 8505,Iraq,NNP,B-geo
Sentence: 8506,Palestinians,NNS,B-gpe
Sentence: 8507,Defending,VBG,O
Sentence: 8508,Roddick,NNP,B-per
Sentence: 8509,After,IN,O
Sentence: 8510,The,DT,O
Sentence: 8511,The,DT,O
Sentence: 8512,Roddick,NNP,B-org
Sentence: 8513,The,DT,O
Sentence: 8514,Israeli,JJ,B-gpe
Sentence: 8515,Israel,NNP,B-org
Sentence: 8516,It,PRP,O
Sentence: 8517,Palestinian,JJ,B-gpe
Sentence: 8518,The,DT,O
Sentence: 8519,Earlier,RBR,O
Sentence: 8520,Palestinian,JJ,B-gpe
Sentence: 8521,A,DT,O
Sentence: 8522,Major,NNP,O
Sentence: 8523,He,PRP,O
Sentence: 8524,Police,NNS,O
Sentence: 8525,Authorities,NNS,O
Sentence: 8526,Campbell,NNP,B-per
Sentence: 8527,She,PRP,O
Sentence: 8528,She,PRP,O
Sentence: 8529,King,NNP,B-per
Sentence: 8530,The,DT,O
Sentence: 8531,Earlier,RB,O
Sentence: 8532,He,PRP,O
Sentence: 8533,Amid,IN,O
Sentence: 8534,The,DT,O
Sentence: 8535,In,IN,O
Sentence: 8536,Insurgents,NNS,O
Sentence: 8537,Major,NNP,O
Sentence: 8538,But,CC,O
Sentence: 8539,U.S.,NNP,B-geo
Sentence: 8540,Officials,NNS,O
Sentence: 8541,Security,NN,O
Sentence: 8542,Another,DT,O
Sentence: 8543,At,IN,O
Sentence: 8544,Separately,RB,O
Sentence: 8545,And,CC,O
Sentence: 8546,Meanwhile,RB,O
Sentence: 8547,Kenyan,JJ,B-gpe
Sentence: 8548,Reports,NNS,O
Sentence: 8549,The,DT,O
Sentence: 8550,The,DT,O
Sentence: 8551,Kenyan,JJ,B-gpe
Sentence: 8552,The,DT,O
Sentence: 8553,Ukraine,NNP,B-geo
Sentence: 8554,Lawmakers,NNS,O
Sentence: 8555,An,DT,O
Sentence: 8556,Ukraine,NNP,B-geo
Sentence: 8557,The,DT,O
Sentence: 8558,Many,JJ,O
Sentence: 8559,Ukrainian,JJ,B-gpe
Sentence: 8560,On,IN,O
Sentence: 8561,China,NNP,B-geo
Sentence: 8562,The,DT,O
Sentence: 8563,The,DT,O
Sentence: 8564,Earlier,RBR,O
Sentence: 8565,The,DT,O
Sentence: 8566,Anti-Chinese,JJ,O
Sentence: 8567,The,DT,O
Sentence: 8568,New,NNP,B-geo
Sentence: 8569,Despite,IN,O
Sentence: 8570,Opening,VBG,O
Sentence: 8571,The,DT,O
Sentence: 8572,Mohammad,NNP,B-per
Sentence: 8573,The,DT,O
Sentence: 8574,The,DT,O
Sentence: 8575,Insurgents,NNS,O
Sentence: 8576,Police,NNS,O
Sentence: 8577,Meanwhile,RB,O
Sentence: 8578,And,CC,O
Sentence: 8579,In,IN,O
Sentence: 8580,Investigative,JJ,O
Sentence: 8581,The,DT,O
Sentence: 8582,In,IN,O
Sentence: 8583,The,DT,O
Sentence: 8584,Poland,NNP,B-gpe
Sentence: 8585,Also,RB,O
Sentence: 8586,He,PRP,O
Sentence: 8587,Mr.,NNP,B-per
Sentence: 8588,Witnesses,NNS,O
Sentence: 8589,A,DT,O
Sentence: 8590,Friday,NNP,B-tim
Sentence: 8591,Separately,RB,O
Sentence: 8592,Medics,NNP,O
Sentence: 8593,In,IN,O
Sentence: 8594,Israel,NNP,B-geo
Sentence: 8595,Fighting,NN,O
Sentence: 8596,The,DT,O
Sentence: 8597,Ugandan,JJ,B-gpe
Sentence: 8598,But,CC,O
Sentence: 8599,Both,DT,O
Sentence: 8600,But,CC,O
Sentence: 8601,The,DT,O
Sentence: 8602,The,DT,O
Sentence: 8603,Jurors,NNS,O
Sentence: 8604,Los,NNP,B-org
Sentence: 8605,It,PRP,O
Sentence: 8606,He,PRP,O
Sentence: 8607,Lilienfeld,NNP,B-per
Sentence: 8608,He,PRP,O
Sentence: 8609,Phil,NNP,B-per
Sentence: 8610,Former,JJ,O
Sentence: 8611,Sharapova,NNP,B-per
Sentence: 8612,The,DT,O
Sentence: 8613,Sharapova,NNP,B-per
Sentence: 8614,Her,PRP$,O
Sentence: 8615,The,DT,O
Sentence: 8616,Romanian,JJ,B-gpe
Sentence: 8617,Officials,NNS,O
Sentence: 8618,They,PRP,O
Sentence: 8619,Romania,NNP,B-geo
Sentence: 8620,Meanwhile,RB,O
Sentence: 8621,These,DT,O
Sentence: 8622,Iran,NNP,B-geo
Sentence: 8623,Iranian,JJ,B-gpe
Sentence: 8624,But,CC,O
Sentence: 8625,Iranian,JJ,B-gpe
Sentence: 8626,Iranian,JJ,B-gpe
Sentence: 8627,Last,JJ,O
Sentence: 8628,Europe,NNP,B-geo
Sentence: 8629,Tehran,NNP,B-geo
Sentence: 8630,Funerals,NNS,O
Sentence: 8631,Local,JJ,O
Sentence: 8632,Li,NNP,B-per
Sentence: 8633,The,DT,B-org
Sentence: 8634,It,PRP,O
Sentence: 8635,Li,NNP,B-per
Sentence: 8636,The,DT,O
Sentence: 8637,Some,DT,O
Sentence: 8638,Courts,NNS,O
Sentence: 8639,The,DT,O
Sentence: 8640,The,DT,O
Sentence: 8641,The,DT,O
Sentence: 8642,Kenya,NNP,B-geo
Sentence: 8643,However,RB,O
Sentence: 8644,The,DT,O
Sentence: 8645,Piracy,NNP,O
Sentence: 8646,Malawi,NNP,B-geo
Sentence: 8647,A,DT,O
Sentence: 8648,Malawi,NNP,B-geo
Sentence: 8649,Mr.,NNP,B-per
Sentence: 8650,President,NNP,B-per
Sentence: 8651,Meanwhile,RB,O
Sentence: 8652,India,NNP,B-geo
Sentence: 8653,Yuvraj,NNP,B-per
Sentence: 8654,Singh,NNP,B-per
Sentence: 8655,Pakistani,JJ,B-gpe
Sentence: 8656,India,NNP,B-org
Sentence: 8657,The,DT,O
Sentence: 8658,Witnesses,NNS,O
Sentence: 8659,Witnesses,NNS,O
Sentence: 8660,No,DT,O
Sentence: 8661,Gunmen,NNS,O
Sentence: 8662,The,DT,O
Sentence: 8663,The,DT,O
Sentence: 8664,The,DT,O
Sentence: 8665,No,DT,O
Sentence: 8666,El,NNP,B-org
Sentence: 8667,Salvadoran,JJ,B-gpe
Sentence: 8668,The,DT,O
Sentence: 8669,El,NNP,B-org
Sentence: 8670,China,NNP,B-geo
Sentence: 8671,Mr.,NNP,B-per
Sentence: 8672,The,DT,O
Sentence: 8673,Mr.,NNP,B-per
Sentence: 8674,He,PRP,O
Sentence: 8675,But,CC,O
Sentence: 8676,On,IN,O
Sentence: 8677,Researchers,NNS,O
Sentence: 8678,Ten,CD,B-tim
Sentence: 8679,That,DT,O
Sentence: 8680,Now,RB,O
Sentence: 8681,VOA,NNP,B-org
Sentence: 8682,Niger,NNP,B-gpe
Sentence: 8683,The,DT,O
Sentence: 8684,It,PRP,O
Sentence: 8685,In,IN,O
Sentence: 8686,The,DT,O
Sentence: 8687,The,DT,O
Sentence: 8688,A,DT,O
Sentence: 8689,He,PRP,O
Sentence: 8690,Hundreds,NNS,O
Sentence: 8691,The,DT,O
Sentence: 8692,The,DT,O
Sentence: 8693,The,DT,O
Sentence: 8694,A,DT,O
Sentence: 8695,Mahmoud,NNP,B-per
Sentence: 8696,The,DT,O
Sentence: 8697,Hamas,NNP,B-org
Sentence: 8698,Meanwhile,RB,O
Sentence: 8699,Israeli,JJ,B-gpe
Sentence: 8700,German,JJ,B-gpe
Sentence: 8701,Germany,NNP,B-geo
Sentence: 8702,German,JJ,B-gpe
Sentence: 8703,The,DT,O
Sentence: 8704,German,JJ,B-gpe
Sentence: 8705,He,PRP,O
Sentence: 8706,German,JJ,B-gpe
Sentence: 8707,Both,DT,O
Sentence: 8708,The,DT,B-org
Sentence: 8709,In,IN,O
Sentence: 8710,The,DT,B-org
Sentence: 8711,The,DT,O
Sentence: 8712,Red,NNP,B-org
Sentence: 8713,The,DT,O
Sentence: 8714,Four,CD,O
Sentence: 8715,A,DT,O
Sentence: 8716,The,DT,O
Sentence: 8717,The,DT,O
Sentence: 8718,News,NNP,O
Sentence: 8719,The,DT,O
Sentence: 8720,Palestinian,JJ,B-gpe
Sentence: 8721,Italy,NNP,B-geo
Sentence: 8722,Prime,NNP,B-per
Sentence: 8723,Italy,NNP,B-geo
Sentence: 8724,Italian,JJ,B-gpe
Sentence: 8725,Iraq,NNP,B-geo
Sentence: 8726,It,PRP,O
Sentence: 8727,Partisans,NNPS,O
Sentence: 8728,More,JJR,O
Sentence: 8729,Italy,NNP,B-geo
Sentence: 8730,Skier,NN,O
Sentence: 8731,Buechel,NNP,B-per
Sentence: 8732,Erik,NNP,B-per
Sentence: 8733,It,PRP,O
Sentence: 8734,American,JJ,B-gpe
Sentence: 8735,Miller,NNP,B-per
Sentence: 8736,Snow,NN,O
Sentence: 8737,The,DT,O
Sentence: 8738,Britain,NNP,B-geo
Sentence: 8739,In,IN,O
Sentence: 8740,A,DT,O
Sentence: 8741,Rescue,NN,O
Sentence: 8742,The,DT,O
Sentence: 8743,There,EX,O
Sentence: 8744,The,DT,O
Sentence: 8745,The,DT,O
Sentence: 8746,Officials,NNS,O
Sentence: 8747,They,PRP,O
Sentence: 8748,The,DT,O
Sentence: 8749,Officials,NNS,O
Sentence: 8750,Violence,NN,O
Sentence: 8751,Mexican,JJ,B-gpe
Sentence: 8752,Monday,NNP,B-tim
Sentence: 8753,Mexican,JJ,B-gpe
Sentence: 8754,The,DT,O
Sentence: 8755,But,CC,O
Sentence: 8756,The,DT,O
Sentence: 8757,Swedish,JJ,B-gpe
Sentence: 8758,The,DT,O
Sentence: 8759,Mr.,NNP,B-per
Sentence: 8760,His,PRP$,O
Sentence: 8761,Mr.,NNP,B-per
Sentence: 8762,Pope,NNP,O
Sentence: 8763,In,IN,O
Sentence: 8764,He,PRP,O
Sentence: 8765,Pope,NNP,O
Sentence: 8766,He,PRP,O
Sentence: 8767,Five,CD,O
Sentence: 8768,The,DT,O
Sentence: 8769,But,CC,O
Sentence: 8770,Serbian,JJ,B-gpe
Sentence: 8771,A,DT,O
Sentence: 8772,The,DT,O
Sentence: 8773,Two,CD,B-tim
Sentence: 8774,The,DT,O
Sentence: 8775,On,IN,O
Sentence: 8776,No,DT,O
Sentence: 8777,Jim,NNP,B-per
Sentence: 8778,Pakistani,JJ,B-gpe
Sentence: 8779,The,DT,O
Sentence: 8780,The,DT,O
Sentence: 8781,The,DT,O
Sentence: 8782,The,DT,O
Sentence: 8783,More,JJR,O
Sentence: 8784,Immigrants,NNS,O
Sentence: 8785,Organizers,NNS,O
Sentence: 8786,Similar,JJ,O
Sentence: 8787,The,DT,O
Sentence: 8788,The,DT,O
Sentence: 8789,Afghan,JJ,B-gpe
Sentence: 8790,They,PRP,O
Sentence: 8791,Authorities,NNS,O
Sentence: 8792,In,IN,O
Sentence: 8793,Officials,NNS,O
Sentence: 8794,Officials,NNS,O
Sentence: 8795,Iraqi,JJ,B-gpe
Sentence: 8796,A,DT,O
Sentence: 8797,In,IN,O
Sentence: 8798,U.S.-led,JJ,O
Sentence: 8799,The,DT,O
Sentence: 8800,He,PRP,O
Sentence: 8801,Afghan,JJ,B-gpe
Sentence: 8802,Authorities,NNS,O
Sentence: 8803,In,IN,O
Sentence: 8804,Separately,RB,O
Sentence: 8805,Three,CD,O
Sentence: 8806,NATO,NNP,B-org
Sentence: 8807,Troops,NNP,O
Sentence: 8808,And,CC,O
Sentence: 8809,President,NNP,B-per
Sentence: 8810,Mr.,NNP,B-per
Sentence: 8811,Mr.,NNP,B-per
Sentence: 8812,Following,VBG,O
Sentence: 8813,President,NNP,B-per
Sentence: 8814,Mr.,NNP,B-per
Sentence: 8815,Wal-Mart,NNP,B-org
Sentence: 8816,Friday,NNP,B-tim
Sentence: 8817,Wal-Mart,NNP,B-org
Sentence: 8818,Earlier,RB,O
Sentence: 8819,Wal-Mart,NNP,B-org
Sentence: 8820,The,DT,O
Sentence: 8821,U.S.,NNP,B-org
Sentence: 8822,A,DT,O
Sentence: 8823,The,DT,O
Sentence: 8824,He,PRP,O
Sentence: 8825,Mr.,NNP,B-per
Sentence: 8826,The,DT,O
Sentence: 8827,Ukrainian,JJ,B-gpe
Sentence: 8828,Rescue,NN,O
Sentence: 8829,They,PRP,O
Sentence: 8830,Ukraine,NNP,B-geo
Sentence: 8831,Russian,JJ,B-gpe
Sentence: 8832,Authorities,NNS,O
Sentence: 8833,Preliminary,JJ,O
Sentence: 8834,Gas,NN,O
Sentence: 8835,From,IN,O
Sentence: 8836,In,IN,O
